cnes_codigo,cod_cep,cep_limpo,codufmun,municipio_codigo_6,uf_codigo,tp_unid,tpgestao,esfera_a,nat_jur,competen,cep_valido,municipio_valido,uf_valida,spatial_resolution_available,spatial_resolution_target,fallback_rule,cnes_competencia,source_system,lookup_scope,latitude,longitude,spatial_resolution_final,spatial_source,geocode_quality,municipio_nome,uf_sigla,uf_nome
0000019,54580530,54580530,260290,260290,26,04,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Cabo de Santo Agostinho,PE,Pernambuco
0000035,54535430,54535430,260290,260290,26,05,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Cabo de Santo Agostinho,PE,Pernambuco
0000051,54520250,54520250,260290,260290,26,04,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Cabo de Santo Agostinho,PE,Pernambuco
0000221,54505560,54505560,260290,260290,26,05,M,M,2062,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Cabo de Santo Agostinho,PE,Pernambuco
0000280,54505560,54505560,260290,260290,26,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Cabo de Santo Agostinho,PE,Pernambuco
0000337,54505560,54505560,260290,260290,26,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Cabo de Santo Agostinho,PE,Pernambuco
0000396,50740900,50740900,261160,261160,26,05,E,E,2011,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0491589,-34.945898,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000418,52051380,52051380,261160,261160,26,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0301071,-34.9107353,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000426,50920592,50920592,261160,261160,26,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000434,50070555,50070555,261160,261160,26,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000477,50100130,50100130,261160,261160,26,05,E,E,1147,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0476325,-34.8879481,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000531,50770100,50770100,261160,261160,26,04,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0807897,-34.9063036,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000566,52060000,52060000,261160,261160,26,05,D,D,3069,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0351031,-34.9088141,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000582,50040000,50040000,261160,261160,26,07,E,E,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0473204,-34.8767491,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000590,50720715,50720715,261160,261160,26,04,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0586307,-34.9071881,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000604,52121030,52121030,261160,261160,26,04,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0170621,-34.8825683,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000612,52051020,52051020,261160,261160,26,04,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0310899,-34.9018796,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000655,52010040,52010040,261160,261160,26,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0571973,-34.8977891,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000671,51230000,51230000,261160,261160,26,05,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.1143691,-34.9395564,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000701,50770400,50770400,261160,261160,26,07,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0791719,-34.9105982,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000930,50870901,50870901,261160,261160,26,07,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0950606,-34.928952,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0000981,52050150,52050150,261160,261160,26,05,E,E,1147,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0331141,-34.9072023,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0001015,52051020,52051020,261160,261160,26,07,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0310899,-34.9018796,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0001120,52010902,52010902,261160,261160,26,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0614503,-34.8979547,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0001252,50080730,50080730,261160,261160,26,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.0715869,-34.8998281,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0002062,51330240,51330240,261160,261160,26,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-8.1269273,-34.9569989,cep,nominatim_cep,aproximado_por_cep,Recife,PE,Pernambuco
0002232,49072720,49072720,280030,280030,28,05,E,E,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Aracaju,SE,Sergipe
0002275,49065000,49065000,280030,280030,28,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Aracaju,SE,Sergipe
0002283,49055210,49055210,280030,280030,28,05,E,E,3069,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Aracaju,SE,Sergipe
0002372,49030290,49030290,280030,280030,28,05,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-10.9749443,-37.0744638,cep,nominatim_cep,aproximado_por_cep,Aracaju,SE,Sergipe
0002534,49060025,49060025,280030,280030,28,05,M,M,2011,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Aracaju,SE,Sergipe
0002585,49015400,49015400,280030,280030,28,05,M,M,2054,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Aracaju,SE,Sergipe
0003077,49072470,49072470,280030,280030,28,36,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Aracaju,SE,Sergipe
0003778,40411900,40411900,292740,292740,29,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003786,40285001,40285001,292740,292740,29,07,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.98895,-38.4909916,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003794,40279080,40279080,292740,292740,29,07,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9852385,-38.4768619,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003808,41253190,41253190,292740,292740,29,05,M,M,2054,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9296156,-38.4380478,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003816,40110060,40110060,292740,292740,29,05,D,D,1104,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9927543,-38.5206597,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003832,40050410,40050410,292740,292740,29,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9708737,-38.5033795,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003840,41342395,41342395,292740,292740,29,07,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003859,41180900,41180900,292740,292740,29,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003875,40320010,40320010,292740,292740,29,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9573494,-38.4958437,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003913,40290200,40290200,292740,292740,29,73,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9023677,-38.459024,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003980,41310295,41310295,292740,292740,29,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0003999,40310000,40310000,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9588404,-38.4876632,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004030,41205140,41205140,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004065,40320350,40320350,292740,292740,29,07,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9584756,-38.4865105,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004073,40320840,40320840,292740,292740,29,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004081,99999999,99999999,292740,292740,29,07,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-29.1536887,-51.1933753,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004162,40295010,40295010,292740,292740,29,80,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9990673,-38.488827,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004170,99999999,99999999,292740,292740,29,07,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-29.1536887,-51.1933753,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004251,40140901,40140901,292740,292740,29,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004278,40050050,40050050,292740,292740,29,07,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9831199,-38.5084771,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004294,40230900,40230900,292740,292740,29,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004340,41610655,41610655,292740,292740,29,73,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004359,41925300,41925300,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004456,41338800,41338800,292740,292740,29,21,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004596,99999999,99999999,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-29.1536887,-51.1933753,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004731,40055150,40055150,292740,292740,29,07,E,E,1104,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004766,41710450,41710450,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004774,41200020,41200020,292740,292740,29,73,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004898,41130000,41130000,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9663209,-38.464809,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0004987,40050410,40050410,292740,292740,29,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.9708737,-38.5033795,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0005282,41334320,41334320,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0005363,40391286,40391286,292740,292740,29,20,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0005428,41332010,41332010,292740,292740,29,07,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-12.8871641,-38.4198715,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0006785,41280119,41280119,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0006890,41195200,41195200,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0006939,40470380,40470380,292740,292740,29,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0007587,40365230,40365230,292740,292740,29,73,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Salvador,BA,Bahia
0007641,68745000,68745000,150240,150240,15,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-1.2961145,-47.9254953,cep,nominatim_cep,aproximado_por_cep,Castanhal,PA,Pará
0007684,68743010,68743010,150240,150240,15,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-1.2975987,-47.926494,cep,nominatim_cep,aproximado_por_cep,Castanhal,PA,Pará
0008028,06013070,06013070,353440,353440,35,05,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.532264,-46.7773071,cep,nominatim_cep,aproximado_por_cep,Osasco,SP,São Paulo
0008036,06233020,06233020,353440,353440,35,07,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.5131408,-46.7881208,cep,nominatim_cep,aproximado_por_cep,Osasco,SP,São Paulo
0008052,06216240,06216240,353440,353440,35,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.5254521,-46.7716937,cep,nominatim_cep,aproximado_por_cep,Osasco,SP,São Paulo
0008060,06080000,06080000,353440,353440,35,04,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Osasco,SP,São Paulo
0008087,06132002,06132002,353440,353440,35,20,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.5547336,-46.8019942,cep,nominatim_cep,aproximado_por_cep,Osasco,SP,São Paulo
0008141,06223200,06223200,353440,353440,35,20,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.5136603,-46.7771273,cep,nominatim_cep,aproximado_por_cep,Osasco,SP,São Paulo
0008230,06162140,06162140,353440,353440,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Osasco,SP,São Paulo
0008281,06132280,06132280,353440,353440,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.561377,-46.7986485,cep,nominatim_cep,aproximado_por_cep,Osasco,SP,São Paulo
0008338,06223000,06223000,353440,353440,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Osasco,SP,São Paulo
0008494,09210240,09210240,354780,354780,35,73,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Santo André,SP,São Paulo
0008605,09181720,09181720,354780,354780,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.6800827,-46.5329887,cep,nominatim_cep,aproximado_por_cep,Santo André,SP,São Paulo
0008699,09170000,09170000,354780,354780,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.7140893,-46.509263,cep,nominatim_cep,aproximado_por_cep,Santo André,SP,São Paulo
0008788,09130400,09130400,354780,354780,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.6932622,-46.5063212,cep,nominatim_cep,aproximado_por_cep,Santo André,SP,São Paulo
0008818,09090400,09090400,354780,354780,35,50,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.6531709,-46.5335814,cep,nominatim_cep,aproximado_por_cep,Santo André,SP,São Paulo
0008826,09180070,09180070,354780,354780,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Santo André,SP,São Paulo
0008923,09030320,09030320,354780,354780,35,05,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.6650392,-46.5275786,cep,nominatim_cep,aproximado_por_cep,Santo André,SP,São Paulo
0008958,09010130,09010130,354780,354780,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Santo André,SP,São Paulo
0008990,12212000,12212000,354990,354990,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.1608959,-45.8969313,cep,nominatim_cep,aproximado_por_cep,São José dos Campos,SP,São Paulo
0009040,12225732,12225732,354990,354990,35,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.1975141,-45.7817833,cep,nominatim_cep,aproximado_por_cep,São José dos Campos,SP,São Paulo
0009296,12212500,12212500,354990,354990,35,73,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.1533267,-45.9001852,cep,nominatim_cep,aproximado_por_cep,São José dos Campos,SP,São Paulo
0009539,12245280,12245280,354990,354990,35,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.2042405,-45.8927878,cep,nominatim_cep,aproximado_por_cep,São José dos Campos,SP,São Paulo
0009601,12212110,12212110,354990,354990,35,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.1632283,-45.9006626,cep,nominatim_cep,aproximado_por_cep,São José dos Campos,SP,São Paulo
0009628,12220280,12220280,354990,354990,35,05,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.1803216,-45.857453,cep,nominatim_cep,aproximado_por_cep,São José dos Campos,SP,São Paulo
0009709,79080190,79080190,500270,500270,50,05,M,M,2011,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo Grande,MS,Mato Grosso do Sul
0009717,79002250,79002250,500270,500270,50,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo Grande,MS,Mato Grosso do Sul
0009725,79084180,79084180,500270,500270,50,05,E,E,1147,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-20.5147496,-54.6427083,cep,nominatim_cep,aproximado_por_cep,Campo Grande,MS,Mato Grosso do Sul
0009733,79017200,79017200,500270,500270,50,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-20.3727587,-54.5494143,cep,nominatim_cep,aproximado_por_cep,Campo Grande,MS,Mato Grosso do Sul
0009768,79002201,79002201,500270,500270,50,07,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo Grande,MS,Mato Grosso do Sul
