cnes_codigo,cod_cep,cep_limpo,cep_valido,codufmun,municipio_codigo_6,municipio6_valido,uf_codigo,uf_valida,spatial_resolution_potencial,TP_UNID,TPGESTAO,ESFERA_A,NAT_JUR,COMPETEN
2346230,54768792,54768792,True,260345,260345,True,26,True,cep,02,M,M,1244,202601
2346265,54771660,54771660,True,260345,260345,True,26,True,cep,02,M,M,1244,202601
2346338,54756115,54756115,True,260345,260345,True,26,True,cep,02,M,M,1244,202601
2346435,54767160,54767160,True,260345,260345,True,26,True,cep,02,M,M,1244,202601
2346443,54762260,54762260,True,260345,260345,True,26,True,cep,02,M,M,1244,202601
2346494,54768755,54768755,True,260345,260345,True,26,True,cep,36,M,M,1244,202601
2346826,55480000,55480000,True,260840,260840,True,26,True,cep,05,M,M,1244,202601
2346869,55365000,55365000,True,260380,260380,True,26,True,cep,05,M,M,1244,202601
2347199,53900000,53900000,True,260760,260760,True,26,True,cep,15,M,M,1244,202601
2347563,56760000,56760000,True,261590,261590,True,26,True,cep,02,M,M,1244,202601
2348063,54330490,54330490,True,260790,260790,True,26,True,cep,02,M,M,1244,202601
2348101,55560000,55560000,True,260140,260140,True,26,True,cep,02,M,M,1244,202601
2348489,56903490,56903490,True,261390,261390,True,26,True,cep,05,E,E,1023,202601
2348497,56780000,56780000,True,261460,261460,True,26,True,cep,05,M,M,1244,202601
2349361,56470000,56470000,True,260805,260805,True,26,True,cep,05,M,M,1031,202601
2349566,56140000,56140000,True,261400,261400,True,26,True,cep,05,M,M,1244,202601
2349698,54220240,54220240,True,260790,260790,True,26,True,cep,02,M,M,1244,202601
2349728,55805000,55805000,True,261550,261550,True,26,True,cep,15,M,M,1244,202601
2350246,55655000,55655000,True,260490,260490,True,26,True,cep,05,M,M,1244,202601
2350289,56355000,56355000,True,260515,260515,True,26,True,cep,05,M,M,1244,202601
2351633,56912440,56912440,True,261390,261390,True,26,True,cep,05,E,E,2062,202601
2352079,55760000,55760000,True,261618,261618,True,26,True,cep,02,M,M,1244,202601
2352133,55370027,55370027,True,261300,261300,True,26,True,cep,05,M,M,1244,202601
2352192,55370959,55370959,True,261300,261300,True,26,True,cep,02,M,M,1244,202601
2352516,52011010,52011010,True,261160,261160,True,26,True,cep,05,E,E,2062,202601
2352524,55325000,55325000,True,260240,260240,True,26,True,cep,05,M,M,1244,202601
2352559,55920000,55920000,True,260765,260765,True,26,True,cep,05,M,M,1244,202601
2352575,55740000,55740000,True,260910,260910,True,26,True,cep,05,M,M,1244,202601
2352761,56130000,56130000,True,260430,260430,True,26,True,cep,15,M,M,1244,202601
2353954,55450000,55450000,True,260870,260870,True,26,True,cep,05,M,M,1244,202601
2353962,55450000,55450000,True,260870,260870,True,26,True,cep,02,M,M,1244,202601
2353989,55450000,55450000,True,260870,260870,True,26,True,cep,04,M,M,1244,202601
2354225,55890000,55890000,True,260070,260070,True,26,True,cep,02,M,M,1244,202601
2354276,55890000,55890000,True,260070,260070,True,26,True,cep,02,M,M,1244,202601
2355906,50070480,50070480,True,261160,261160,True,26,True,cep,05,E,E,2054,202601
2355922,50070485,50070485,True,261160,261160,True,26,True,cep,07,E,E,2062,202601
2356287,56000000,56000000,True,261220,261220,True,26,True,cep,05,E,E,1023,202601
2356643,58270000,58270000,True,250080,250080,True,25,True,cep,02,M,M,1244,202601
2356678,58062030,58062030,True,250750,250750,True,25,True,cep,02,M,M,1031,202601
2356694,58101042,58101042,True,250320,250320,True,25,True,cep,02,M,M,1244,202601
2356988,58112422,58112422,True,250180,250180,True,25,True,cep,02,M,M,1244,202601
2357275,58819000,58819000,True,250915,250915,True,25,True,cep,02,M,M,1244,202601
2357445,58340000,58340000,True,251530,251530,True,25,True,cep,05,M,M,1244,202601
2357666,58292000,58292000,True,250930,250930,True,25,True,cep,02,M,M,1244,202601
2358328,29100640,29100640,True,320520,320520,True,32,True,cep,02,M,M,1244,202601
2359693,77585000,77585000,True,171360,171360,True,17,True,cep,05,M,M,1244,202601
2360411,68680000,68680000,True,150800,150800,True,15,True,cep,05,M,M,1244,202601
2360470,75860064,75860064,True,521850,521850,True,52,True,cep,05,M,M,1244,202601
2360969,64001120,64001120,True,221100,221100,True,22,True,cep,05,M,M,2054,202601
2360993,79891220,79891220,True,500450,500450,True,50,True,cep,02,M,M,1244,202601
2361027,79415000,79415000,True,500793,500793,True,50,True,cep,05,D,D,3069,202601
2361205,75230000,75230000,True,520630,520630,True,52,True,cep,02,M,M,1244,202601
2361248,75440000,75440000,True,520360,520360,True,52,True,cep,02,M,M,1244,202601
2361280,75245000,75245000,True,520455,520455,True,52,True,cep,02,M,M,1244,202601
2361302,75190000,75190000,True,521230,521230,True,52,True,cep,02,M,M,1244,202601
2361329,76180000,76180000,True,521440,521440,True,52,True,cep,02,M,M,1244,202601
2361574,75123015,75123015,True,520110,520110,True,52,True,cep,04,M,M,1244,202601
2361744,75075340,75075340,True,520110,520110,True,52,True,cep,04,M,M,1244,202601
2361787,75113185,75113185,True,520110,520110,True,52,True,cep,05,M,M,3069,202601
2361868,72975000,72975000,True,520551,520551,True,52,True,cep,05,M,M,1244,202601
2361906,75355000,75355000,True,522190,522190,True,52,True,cep,02,M,M,1244,202601
2361949,76330000,76330000,True,521180,521180,True,52,True,cep,05,E,E,1023,202601
2362015,58737000,58737000,True,250939,250939,True,25,True,cep,02,M,M,1244,202601
2362287,58400220,58400220,True,250400,250400,True,25,True,cep,07,M,M,1244,202601
2362325,58428450,58428450,True,250400,250400,True,25,True,cep,02,M,M,1244,202601
2362821,58400290,58400290,True,250400,250400,True,25,True,cep,05,M,M,2062,202601
2362848,58428016,58428016,True,250400,250400,True,25,True,cep,05,D,D,3999,202601
2362856,58432809,58432809,True,250400,250400,True,25,True,cep,05,E,E,1023,202601
2362880,58400002,58400002,True,250400,250400,True,25,True,cep,05,M,M,1244,202601
2363070,58400414,58400414,True,250400,250400,True,25,True,cep,05,M,M,1244,202601
2363526,58595000,58595000,True,250407,250407,True,25,True,cep,02,M,M,1244,202601
2363887,58350000,58350000,True,250380,250380,True,25,True,cep,02,M,M,1244,202601
2363976,58334000,58334000,True,251500,251500,True,25,True,cep,02,M,M,1244,202601
2364018,58338000,58338000,True,251150,251150,True,25,True,cep,15,M,M,1244,202601
2364379,58170000,58170000,True,250160,250160,True,25,True,cep,02,M,M,1244,202601
2364808,64340000,64340000,True,220260,220260,True,22,True,cep,02,M,M,1031,202601
2364816,64900000,64900000,True,220190,220190,True,22,True,cep,05,E,E,1023,202601
2364824,64325000,64325000,True,220350,220350,True,22,True,cep,05,E,E,1023,202601
2364875,64530000,64530000,True,220690,220690,True,22,True,cep,15,D,D,1244,202601
2364913,64750000,64750000,True,220780,220780,True,22,True,cep,05,M,M,1031,202601
2364999,64340000,64340000,True,220260,220260,True,22,True,cep,05,M,M,1031,202601
2365057,64190000,64190000,True,220150,220150,True,22,True,cep,15,M,M,1244,202601
2365146,64800290,64800290,True,220390,220390,True,22,True,cep,05,M,M,1023,202601
2365154,64218340,64218340,True,220770,220770,True,22,True,cep,05,M,M,3999,202601
2365251,64840000,64840000,True,220450,220450,True,22,True,cep,15,D,D,1031,202601
2365375,64575000,64575000,True,220520,220520,True,22,True,cep,05,M,M,1031,202601
2365383,64760000,64760000,True,221000,221000,True,22,True,cep,05,M,M,1023,202601
2365677,64870000,64870000,True,220170,220170,True,22,True,cep,02,M,M,1031,202601
2366029,64660000,64660000,True,220820,220820,True,22,True,cep,02,M,M,1031,202601
2366126,64320000,64320000,True,220810,220810,True,22,True,cep,02,M,M,1031,202601
2366568,64778000,64778000,True,221035,221035,True,22,True,cep,02,M,M,1031,202601
2366762,64845000,64845000,True,220600,220600,True,22,True,cep,02,M,M,1031,202601
2367122,64490000,64490000,True,220880,220880,True,22,True,cep,02,M,M,1031,202601
2367157,64490000,64490000,True,220880,220880,True,22,True,cep,02,M,M,1031,202601
2367300,64875000,64875000,True,220590,220590,True,22,True,cep,02,M,M,1244,202601
2367521,64290000,64290000,True,220040,220040,True,22,True,cep,01,M,M,1031,202601
2367548,64290000,64290000,True,220040,220040,True,22,True,cep,02,M,M,1031,202601
2367572,64900000,64900000,True,220190,220190,True,22,True,cep,02,M,M,1031,202601
2367645,64900000,64900000,True,220190,220190,True,22,True,cep,02,M,M,1031,202601
2367823,64180000,64180000,True,220370,220370,True,22,True,cep,02,M,M,1031,202601
2367920,64890000,64890000,True,220230,220230,True,22,True,cep,02,M,M,1244,202601
2368013,64278000,64278000,True,220271,220271,True,22,True,cep,02,M,M,1031,202601
2368099,64748000,64748000,True,220005,220005,True,22,True,cep,02,M,M,1031,202601
2368129,64763000,64763000,True,220245,220245,True,22,True,cep,02,M,M,1244,202601
2368145,64885000,64885000,True,220275,220275,True,22,True,cep,02,M,M,1244,202601
2368234,64315000,64315000,True,220915,220915,True,22,True,cep,02,M,M,1244,202601
2368498,64460000,64460000,True,220020,220020,True,22,True,cep,02,M,M,1244,202601
2368749,64130000,64130000,True,220620,220620,True,22,True,cep,02,M,M,1244,202601
2368803,64130000,64130000,True,220620,220620,True,22,True,cep,02,M,M,1244,202601
2368811,64130000,64130000,True,220620,220620,True,22,True,cep,01,M,M,1244,202601
2368846,64130000,64130000,True,220620,220620,True,22,True,cep,02,M,M,1244,202601
2368854,64333000,64333000,True,220105,220105,True,22,True,cep,01,M,M,1031,202601
2368889,64625000,64625000,True,221020,221020,True,22,True,cep,02,M,M,1031,202601
2369079,64395000,64395000,True,220775,220775,True,22,True,cep,02,M,M,1031,202601
2369168,64170000,64170000,True,220540,220540,True,22,True,cep,02,M,M,1031,202601
2369176,64170000,64170000,True,220540,220540,True,22,True,cep,02,M,M,1031,202601
2369540,64260000,64260000,True,220840,220840,True,22,True,cep,36,M,M,1031,202601
2369826,64258000,64258000,True,220557,220557,True,22,True,cep,02,M,M,1031,202601
2369834,64280000,64280000,True,220220,220220,True,22,True,cep,01,M,M,1031,202601
2370344,77900000,77900000,True,172120,172120,True,17,True,cep,05,M,M,1244,202601
2370352,77900000,77900000,True,172120,172120,True,17,True,cep,02,M,M,1244,202601
2370506,77940000,77940000,True,172080,172080,True,17,True,cep,02,M,M,1244,202601
2370662,77605000,77605000,True,172015,172015,True,17,True,cep,02,M,M,1244,202601
2370700,77673000,77673000,True,171370,171370,True,17,True,cep,02,M,M,1244,202601
2370727,77723000,77723000,True,170410,170410,True,17,True,cep,02,M,M,1244,202601
2370808,77350000,77350000,True,170555,170555,True,17,True,cep,02,M,M,1244,202601
2370883,79170000,79170000,True,500790,500790,True,50,True,cep,02,M,M,1244,202601
2370999,79491058,79491058,True,500769,500769,True,50,True,cep,02,M,M,1244,202601
2371022,79780000,79780000,True,500190,500190,True,50,True,cep,36,M,M,1244,202601
2371065,79670000,79670000,True,500230,500230,True,50,True,cep,05,D,D,3999,202601
2371197,79740000,79740000,True,500470,500470,True,50,True,cep,05,M,M,1244,202601
2371243,99999999,99999999,True,500620,500620,True,50,True,cep,05,M,M,1279,202601
2371324,79804020,79804020,True,500370,500370,True,50,True,cep,05,M,M,2062,202601
2371375,79806020,79806020,True,500370,500370,True,50,True,cep,05,M,M,3999,202601
2371545,75074590,75074590,True,520110,520110,True,52,True,cep,02,M,M,1244,202601
2371707,59611010,59611010,True,240800,240800,True,24,True,cep,05,D,D,2062,202601
2371774,79190005,79190005,True,500800,500800,True,50,True,cep,73,M,M,1244,202601
2371782,79780000,79780000,True,500190,500190,True,50,True,cep,05,D,D,3999,202601
2371847,62910000,62910000,True,231000,231000,True,23,True,cep,05,M,M,1244,202601
2371901,63590000,63590000,True,231190,231190,True,23,True,cep,02,M,M,1244,202601
2372002,62810000,62810000,True,230535,230535,True,23,True,cep,02,M,M,1244,202601
2372037,61934210,61934210,True,230765,230765,True,23,True,cep,02,M,M,1244,202601
2372053,61925210,61925210,True,230765,230765,True,23,True,cep,02,M,M,1244,202601
2372061,61925150,61925150,True,230765,230765,True,23,True,cep,02,M,M,1244,202601
2372169,61932340,61932340,True,230765,230765,True,23,True,cep,02,M,M,1244,202601
2372185,61905210,61905210,True,230765,230765,True,23,True,cep,02,M,M,1244,202601
2372266,61900360,61900360,True,230765,230765,True,23,True,cep,02,M,M,1244,202601
2372274,61936280,61936280,True,230765,230765,True,23,True,cep,02,M,M,1244,202601
2372282,61932160,61932160,True,230765,230765,True,23,True,cep,02,M,M,1244,202601
2372452,63185000,63185000,True,230430,230430,True,23,True,cep,01,M,M,1244,202601
2372479,63185000,63185000,True,230430,230430,True,23,True,cep,05,M,M,1244,202601
2372568,62817000,62817000,True,230445,230445,True,23,True,cep,05,M,M,1244,202601
2372819,62840000,62840000,True,230220,230220,True,23,True,cep,05,M,M,1244,202601
2372843,62801372,62801372,True,230110,230110,True,23,True,cep,02,M,M,1244,202601
2372940,62804620,62804620,True,230110,230110,True,23,True,cep,02,M,M,1244,202601
2372967,62803030,62803030,True,230110,230110,True,23,True,cep,05,M,M,1244,202601
2373009,62800073,62800073,True,230110,230110,True,23,True,cep,05,M,M,3999,202601
2373149,61890000,61890000,True,230495,230495,True,23,True,cep,02,M,M,1244,202601
2373270,61801210,61801210,True,230970,230970,True,23,True,cep,05,M,M,1244,202601
2373513,62785000,62785000,True,230015,230015,True,23,True,cep,73,M,M,1244,202601
2373548,62795000,62795000,True,230195,230195,True,23,True,cep,02,M,M,1244,202601
2374013,63475000,63475000,True,230690,230690,True,23,True,cep,02,M,M,1244,202601
2374064,63475000,63475000,True,230690,230690,True,23,True,cep,05,M,M,1244,202601
2374226,79960000,79960000,True,500430,500430,True,50,True,cep,05,D,D,3999,202601
2374366,79955049,79955049,True,500515,500515,True,50,True,cep,05,D,D,1244,202601
2374374,99999999,99999999,True,500570,500570,True,50,True,cep,36,M,M,2062,202601
2374382,79985970,79985970,True,500480,500480,True,50,True,cep,02,M,M,1244,202601
2374420,79480000,79480000,True,500740,500740,True,50,True,cep,02,M,M,1244,202601
2374439,79480000,79480000,True,500740,500740,True,50,True,cep,05,M,M,1244,202601
2374447,59214000,59214000,True,241330,241330,True,24,True,cep,02,M,M,1244,202601
2374498,59247000,59247000,True,240660,240660,True,24,True,cep,02,M,M,1244,202601
2374579,59182000,59182000,True,240780,240780,True,24,True,cep,05,M,M,1244,202601
2374633,59244000,59244000,True,240630,240630,True,24,True,cep,02,M,M,1244,202601
2374714,59164000,59164000,True,240820,240820,True,24,True,cep,02,M,M,1244,202601
2374749,59215000,59215000,True,240830,240830,True,24,True,cep,05,M,M,1244,202601
2374803,59215000,59215000,True,240830,240830,True,24,True,cep,02,M,M,1244,202601
2375052,59198000,59198000,True,240770,240770,True,24,True,cep,02,M,M,1244,202601
2375079,59227000,59227000,True,240620,240620,True,24,True,cep,02,M,M,1244,202601
2375109,59196000,59196000,True,240980,240980,True,24,True,cep,05,M,M,1244,202601
2375206,59219000,59219000,True,240180,240180,True,24,True,cep,62,M,M,1244,202601
2375222,59219000,59219000,True,240180,240180,True,24,True,cep,02,M,M,1244,202601
2375249,59184000,59184000,True,241480,241480,True,24,True,cep,15,M,M,1244,202601
2375265,59255000,59255000,True,241150,241150,True,24,True,cep,05,D,D,1023,202601
2375494,59360000,59360000,True,240890,240890,True,24,True,cep,05,M,M,1244,202601
2375583,59299400,59299400,True,241200,241200,True,24,True,cep,02,M,M,1244,202601
2375664,59296045,59296045,True,241200,241200,True,24,True,cep,02,M,M,1244,202601
2375680,79540045,79540045,True,500290,500290,True,50,True,cep,05,M,M,3999,202601
2375826,79550000,79550000,True,500325,500325,True,50,True,cep,05,M,M,3069,202601
2375850,79500000,79500000,True,500630,500630,True,50,True,cep,05,M,M,3999,202601
2375990,79390000,79390000,True,500215,500215,True,50,True,cep,05,D,D,1244,202601
2376040,79210000,79210000,True,500070,500070,True,50,True,cep,36,M,M,1244,202601
2376091,79940000,79940000,True,500240,500240,True,50,True,cep,05,D,D,3999,202601
2376180,79940000,79940000,True,500240,500240,True,50,True,cep,04,M,M,1244,202601
2376199,79940000,79940000,True,500240,500240,True,50,True,cep,01,M,M,1244,202601
2376261,79970000,79970000,True,500375,500375,True,50,True,cep,04,M,M,3999,202601
2376288,79970000,79970000,True,500375,500375,True,50,True,cep,02,M,M,1244,202601
2376334,79321600,79321600,True,500320,500320,True,50,True,cep,05,M,M,3999,202601
2376458,79260000,79260000,True,500210,500210,True,50,True,cep,05,D,D,3999,202601
2376474,79290000,79290000,True,500220,500220,True,50,True,cep,05,D,D,3999,202601
2376547,79765000,79765000,True,500797,500797,True,50,True,cep,15,D,D,1244,202601
2376598,79785000,79785000,True,500085,500085,True,50,True,cep,05,D,D,3999,202601
2376776,79995000,79995000,True,500315,500315,True,50,True,cep,05,D,D,1244,202601
2376806,79910054,79910054,True,500090,500090,True,50,True,cep,05,D,D,1244,202601
2376873,79975000,79975000,True,500795,500795,True,50,True,cep,05,D,D,1244,202601
2376989,79410000,79410000,True,500640,500640,True,50,True,cep,02,M,M,1244,202601
2377020,89184000,89184000,True,421410,421410,True,42,True,cep,02,M,M,1244,202601
2377225,89172000,89172000,True,421370,421370,True,42,True,cep,05,D,D,3999,202601
2377233,89155000,89155000,True,420510,420510,True,42,True,cep,02,M,M,1244,202601
2377330,89150000,89150000,True,421400,421400,True,42,True,cep,05,D,D,3999,202601
2377365,89176000,89176000,True,421860,421860,True,42,True,cep,02,M,M,1244,202601
2377373,89176000,89176000,True,421860,421860,True,42,True,cep,05,E,E,3999,202601
2377519,89182000,89182000,True,420990,420990,True,42,True,cep,02,M,M,1244,202601
2377578,89194000,89194000,True,421085,421085,True,42,True,cep,02,M,M,1244,202601
2377608,89190000,89190000,True,421780,421780,True,42,True,cep,02,M,M,1244,202601
2377616,89190000,89190000,True,421780,421780,True,42,True,cep,05,D,D,3999,202601
2377632,89196000,89196000,True,421530,421530,True,42,True,cep,05,E,E,3999,202601
2377829,88400000,88400000,True,420850,420850,True,42,True,cep,05,E,E,3999,202601
2378000,88430000,88430000,True,421270,421270,True,42,True,cep,05,E,E,3999,202601
